title,url,topic_idx,news_date
"현대제철, 제품 다변화 속도…해상풍력 분야 인증·해양용 강재 공급",https://n.news.naver.com/mnews/article/119/0002773978?sid=101,2,20231128
"조선 하청업체 대표 유서 남기고 숨진 채 발견…경찰, 수사",https://n.news.naver.com/mnews/article/001/0014359281?sid=101,2,20231128
"선원노련 ""HMM 졸속 매각 즉각 중단하라""",https://n.news.naver.com/mnews/article/001/0014359169?sid=101,2,20231128
"해양진흥공사·캠코, 감사 전문성 강화 협약",https://n.news.naver.com/mnews/article/001/0014359062?sid=101,2,20231128
메이커박스 '2023 KoVAC META Connect' 우수상 수상,https://n.news.naver.com/mnews/article/215/0001136496?sid=101,2,20231128
"STX B2B플랫폼 '트롤리고', 은행 요구 부합된 보안 시스템 갖춰",https://n.news.naver.com/mnews/article/417/0000965232?sid=101,2,20231128
"㈜쉐어박스, 2023 KoVAC META Connect 우수상 수상",https://n.news.naver.com/mnews/article/014/0005107080?sid=101,2,20231128
"홍콩 HKVAEX ""바이낸스와 무관""",https://n.news.naver.com/mnews/article/011/0004267325?sid=101,2,20231128
"韓 조선사, 해외 진출 검토…기술 유출 가능성 없나?",https://n.news.naver.com/mnews/article/003/0012235852?sid=101,2,20231128
"캠코, 한국해양진흥공사와 감사 업무 전문성 강화 맞손",https://n.news.naver.com/mnews/article/014/0005107053?sid=101,2,20231128
"한진 SWOOP, 도쿄 시부야서 K-패션 ‘도우미’ 역할 담당",https://n.news.naver.com/mnews/article/016/0002231074?sid=101,2,20231128
"한진, 패션 전시 특화 물류로 국내 브랜드 해외진출 지원",https://n.news.naver.com/mnews/article/421/0007202370?sid=101,2,20231128
"한진 'SWOOP', 22개 패션브랜드 일본 전시 물류 전담 수행",https://n.news.naver.com/mnews/article/031/0000791735?sid=101,2,20231128
"덕양산업, 현대자동차 'NX5'에 Door Trim 공급…6000억원대 규모",https://n.news.naver.com/mnews/article/015/0004919120?sid=101,2,20231128
"삼성바이오로직스, 연간 수주 첫 3조원 돌파",https://n.news.naver.com/mnews/article/296/0000071887?sid=101,2,20231128
"안양시, GITEX GLOBAL 2023 참관기업 간담회 개최",https://n.news.naver.com/mnews/article/119/0002773983?sid=101,2,20231128
TCC스틸 니켈도금강판공장 준공…연산능력 8만→20만t,https://n.news.naver.com/mnews/article/001/0014358923?sid=101,2,20231128
"㈜유비씨, 2023 KoVAC META Connect 최우수상 수상",https://n.news.naver.com/mnews/article/016/0002231102?sid=101,2,20231128
"아세아시멘트, 오염물질 저감 실증화 기술 개발",https://n.news.naver.com/mnews/article/277/0005347072?sid=101,2,20231128
"덕양산업, 현대자동차 NX5 차종 Door Trim 수주 성공",https://n.news.naver.com/mnews/article/029/0002839778?sid=101,2,20231128
아르셀로미탈 남아공 선재 철강사업 철수…3500명 실직,https://n.news.naver.com/mnews/article/001/0014359808?sid=101,2,20231128
韓·IMO 80억 규모 개도국 신탁기금 포괄협정 체결…중장기 지원 강화,https://n.news.naver.com/mnews/article/119/0002774014?sid=101,2,20231128
"KOMSA, ‘전문기술인력 양성’ 협력으로 선박검사품질 높인다",https://n.news.naver.com/mnews/article/082/0001244053?sid=101,2,20231128
"""해양 기후위기 대응 위해 지자체 권한 확대해야""",https://n.news.naver.com/mnews/article/082/0001244034?sid=101,2,20231128
"“작년의 두 배”…삼바, 역대 최대 3조원대 수주",https://n.news.naver.com/mnews/article/025/0003324795?sid=101,2,20231128
"현대제철,  해양용 강재 공급 박차… 철강재 공급 다변화 추진",https://n.news.naver.com/mnews/article/022/0003879563?sid=101,2,20231128
[단독] 중견선사도 선박 발주때 5% 세액공제 혜택 검토,https://n.news.naver.com/mnews/article/009/0005222039?sid=101,2,20231128
[단독] 선박펀드 투자 稅혜택 부활,https://n.news.naver.com/mnews/article/009/0005222018?sid=101,2,20231128
삼성바이오 “연간 누적 수주 3조원 돌파”… 창사 이래 처음,https://n.news.naver.com/mnews/article/028/0002666495?sid=101,2,20231128
"K2, 국내 최초 실크와 다운이 만났다",https://n.news.naver.com/mnews/article/009/0005221854?sid=101,2,20231128
"가스 수요 주는데…한국 공적금융, LNG 운반선 사업에 18조 지원",https://n.news.naver.com/mnews/article/028/0002666471?sid=101,2,20231128
Volvo brings entry-level EX30 SUV to Korea,https://n.news.naver.com/mnews/article/640/0000046499?sid=101,2,20231128
"해양환경공단, 해양폐기물 저감 정책 호평 받아",https://n.news.naver.com/mnews/article/658/0000059205?sid=101,2,20231128
"기후변화 심화에 연안침식도 가속화, 어떻게 대응할까",https://n.news.naver.com/mnews/article/658/0000059203?sid=101,2,20231128
"삼성바이오, 설립 후 최초로 수주액 3조원 돌파",https://n.news.naver.com/mnews/article/123/0002321809?sid=101,2,20231128
"울산서 폐업한 조선 하청업체 대표, 숨진 채 발견",https://n.news.naver.com/mnews/article/003/0012236633?sid=102,2,20231128
울산서 50대 조선 하청업체 대표 숨져.. 원룸서 유서 발견,https://n.news.naver.com/mnews/article/014/0005107199?sid=102,2,20231128
영도 물양장 장기 계류 선박서 기름 유출,https://n.news.naver.com/mnews/article/658/0000059179?sid=102,2,20231128
현대중공업 노조 새 지부장에 강성 성향 백호선 후보 당선,https://n.news.naver.com/mnews/article/014/0005107358?sid=102,2,20231128
"경제적 압박 받던 현대중공업 하청업체 대표, 숨진 채 발견",https://n.news.naver.com/mnews/article/032/0003264034?sid=102,2,20231128
"선원노련 ""HMM 졸속 매각 즉각 중단하라""",https://n.news.naver.com/mnews/article/001/0014359169?sid=102,2,20231128
'문제는 임금이다',https://n.news.naver.com/mnews/article/421/0007203113?sid=102,2,20231128
훨훨 나는 백조,https://n.news.naver.com/mnews/article/001/0014359515?sid=102,2,20231128
비상하는 백조,https://n.news.naver.com/mnews/article/001/0014359512?sid=102,2,20231128
비상하는 백조,https://n.news.naver.com/mnews/article/001/0014359510?sid=102,2,20231128
"KIOST, 2023년 해양기후변화 정책토론회…위기 극복 모색",https://n.news.naver.com/mnews/article/119/0002773774?sid=102,2,20231128
"해양환경공단, 2023년 정부혁신 우수사례 장관상 수상",https://n.news.naver.com/mnews/article/421/0007202120?sid=102,2,20231128
"지역주도형 해양 기후변화 대응 모색…KIOST, 정책토론회",https://n.news.naver.com/mnews/article/001/0014357930?sid=102,2,20231128
"한-IMO, 개발도상국 중장기 지원 강화 위한 신탁기금 포괄협정 체결",https://n.news.naver.com/mnews/article/001/0014359847?sid=102,2,20231128
"한-IMO, 개발도상국 중장기 지원 강화 위한 신탁기금 포괄협정 체결",https://n.news.naver.com/mnews/article/001/0014359845?sid=102,2,20231128
"한국해양진흥공사·캠코, 감사 전문성 강화 ‘맞손’",https://n.news.naver.com/mnews/article/031/0000791949?sid=102,2,20231128
"""선박 신조 계획 자체가 없었다""..면피성 재가동 아냐?",https://n.news.naver.com/mnews/article/659/0000016781?sid=102,2,20231128
"조선업 하청업체 대표 유서 남기고 숨져…경찰, 수사",https://n.news.naver.com/mnews/article/023/0003801809?sid=102,2,20231128
"""부산항, 지속발전 위해 자동화 항만 구축 활성화 해야""",https://n.news.naver.com/mnews/article/003/0012236730?sid=102,2,20231128
"""중부내륙법 조속 처리하라""",https://n.news.naver.com/mnews/article/003/0012236693?sid=102,2,20231128
"IPA, 일본 글로벌 선사 자동차 환적 신규 물량 유치…내항 물동량 증대 기대",https://n.news.naver.com/mnews/article/011/0004267441?sid=102,2,20231128
"안양시, GITEX GLOBAL 2023 참관기업 간담회 개최",https://n.news.naver.com/mnews/article/119/0002773983?sid=102,2,20231128
"선원노련, HMM 졸속 매각 중단 촉구",https://n.news.naver.com/mnews/article/079/0003838146?sid=102,2,20231128
"`불황의 그늘` 못 버틴 조선 협력사 대표, 유서 남기고 숨져",https://n.news.naver.com/mnews/article/029/0002839978?sid=102,2,20231128
"㈜유비씨, 2023 KoVAC META Connect 최우수상 수상",https://n.news.naver.com/mnews/article/029/0002839837?sid=105,2,20231128
"㈜쉐어박스, 2023 KoVAC META Connect 우수상 수상",https://n.news.naver.com/mnews/article/029/0002839834?sid=105,2,20231128
㈜메이커박스 2023 KoVAC META Connect 우수상 수상,https://n.news.naver.com/mnews/article/029/0002839823?sid=105,2,20231128
기업 워크아웃 지원하는 기촉법 3년 연장..'질서있는 구조조정' 숨통 트였다,https://n.news.naver.com/mnews/article/014/0005107360?sid=101,3,20231128
워크아웃 3년 연장 길 열려…매년 늘어나는 한계기업에 숨통,https://n.news.naver.com/mnews/article/015/0004919378?sid=101,3,20231128
"""워크아웃 제도 3년 더 연장""…기촉법 개정안, 국회 첫 문턱 넘었다",https://n.news.naver.com/mnews/article/421/0007203631?sid=101,3,20231128
"한신공영, 1878억 규모 공동주택 신축공사 수주",https://n.news.naver.com/mnews/article/003/0012234860?sid=101,3,20231128
"정부, 다자개발은행 조달시장 진출 지원…서울서 설명회",https://n.news.naver.com/mnews/article/001/0014357699?sid=101,3,20231128
"허윤홍 GS건설 사장 ""자이 위상 떨어졌지만 회복 가능""",https://n.news.naver.com/mnews/article/648/0000021371?sid=101,3,20231128
태영건설 최진국 사장 선임… “풍부한 현장 경험 가진 현장통”,https://n.news.naver.com/mnews/article/011/0004267281?sid=101,3,20231128
LX하우시스 건축물 탄소저감 기술 공개,https://n.news.naver.com/mnews/article/014/0005107260?sid=101,3,20231128
"건설주택포럼, '민간 주택공급 확대방안' 세미나 29일 개최",https://n.news.naver.com/mnews/article/003/0012236453?sid=101,3,20231128
"김오진 국토부 1차관, PC공법 실증사업 현장방문",https://n.news.naver.com/mnews/article/001/0014359242?sid=101,3,20231128
"PC공법으로 짓는 LH 아파트…정부 ""탈현장시공 민간확산 유도""",https://n.news.naver.com/mnews/article/001/0014359206?sid=101,3,20231128
"제주개발공사, 빈집·소규모주택정비사업 지원기구 지정",https://n.news.naver.com/mnews/article/003/0012236199?sid=101,3,20231128
"조달청, 우수조달계약 조건 대폭 '손질'…불필요한 규제 개선",https://n.news.naver.com/mnews/article/003/0012236157?sid=101,3,20231128
"부산시의회 의원연구단체, 가덕도신공항 해상교통 필요성 제기",https://n.news.naver.com/mnews/article/003/0012235991?sid=101,3,20231128
"LX하우시스, 건축물 탄소저감 기술 선보인다",https://n.news.naver.com/mnews/article/011/0004267319?sid=101,3,20231128
"현대건설, ‘H 트랜스포밍 월&퍼니처Ⅱ’ 공개",https://n.news.naver.com/mnews/article/050/0000069872?sid=101,3,20231128
제조업에 알맞는 스마트 공장 시스템은?,https://n.news.naver.com/mnews/article/003/0012235523?sid=101,3,20231128
제조업을 위한 스마트 공장 시스템은?,https://n.news.naver.com/mnews/article/003/0012235521?sid=101,3,20231128
스마트 공장 시스템 설비 살펴보는 관람객,https://n.news.naver.com/mnews/article/003/0012235520?sid=101,3,20231128
"우수조달물품구매제도, 규제·불공정행위·계약관리 등 대폭 개선",https://n.news.naver.com/mnews/article/008/0004967149?sid=101,3,20231128
LX하우시스 '건축물 신재생에너지 사업' 공략,https://n.news.naver.com/mnews/article/014/0005106946?sid=101,3,20231128
주민 신탁부동산 담보로 한 재건축·재개발 자금조달 금지,https://n.news.naver.com/mnews/article/001/0014358286?sid=101,3,20231128
"""건축물 탄소저감 기술 공개""…LX하우시스 '기후테크 콘퍼런스' 참가",https://n.news.naver.com/mnews/article/421/0007202155?sid=101,3,20231128
“내년 이후 건설업계 부실 본격화”…채무상환 어려운 ‘한계기업’ 증가세,https://n.news.naver.com/mnews/article/009/0005221596?sid=101,3,20231128
"공정위, 하청에 공사 변경 서면 미발급한 '신세계건설' 경고",https://n.news.naver.com/mnews/article/003/0012234954?sid=101,3,20231128
中企업계 “기업승계 지원법안 연내 국회 통과돼야”,https://n.news.naver.com/mnews/article/030/0003160733?sid=101,3,20231128
"조달청, 우수조달물품 계약 조건 개정…""민생·기업 살린다""",https://n.news.naver.com/mnews/article/001/0014358114?sid=101,3,20231128
"소형·저가주택 보유자, 무주택 인정…민영 특별공급 접수 가능",https://n.news.naver.com/mnews/article/119/0002774000?sid=101,3,20231128
인구감소 도시 '신산업 육성' 위한 개발용지 확보 가능,https://n.news.naver.com/mnews/article/119/0002773799?sid=101,3,20231128
정비사업 신탁사 역할·책임 강화…표준계약서·시행규정 확정,https://n.news.naver.com/mnews/article/119/0002773798?sid=101,3,20231128
"차별화된 주민시설…3000가구 넘는 대단지, 실수요 관심↑",https://n.news.naver.com/mnews/article/119/0002773766?sid=101,3,20231128
공공시설 짓겠다며 강제수용한 땅인데…다시 불거진 매각 논란,https://n.news.naver.com/mnews/article/421/0007201673?sid=101,3,20231128
그린리모델링 콘퍼런스 개최…활성화 해법 찾는다,https://n.news.naver.com/mnews/article/119/0002773651?sid=101,3,20231128
전문인력 양성…해외건설 투자개발사업 특성화대학 모집,https://n.news.naver.com/mnews/article/119/0002773650?sid=101,3,20231128
"인천 검단 붕괴사고, 7개월만에 봉합…""고품질 자재 쓰도록""",https://n.news.naver.com/mnews/article/422/0000631744?sid=101,3,20231128
건설현장에도 스마트 바람…인공지능(AI)에 로봇·무인드론까지 등장,https://n.news.naver.com/mnews/article/056/0011611379?sid=101,3,20231128
"""워크아웃제 3년 더""…기촉법 정무위 소위 통과",https://n.news.naver.com/mnews/article/215/0001136564?sid=101,3,20231128
'철근 누락' 보상은 '확정'‥LH 혁신안은 '깜깜',https://n.news.naver.com/mnews/article/214/0001315030?sid=101,3,20231128
"기업 워크아웃제 3년 연장…정무위 소위, 기촉법 개정안 의결",https://n.news.naver.com/mnews/article/055/0001109860?sid=101,3,20231128
건설현장에도 스마트 바람…인공지능(AI)에 로봇·무인드론까지 등장,https://n.news.naver.com/mnews/article/056/0011611234?sid=101,3,20231128
기업 워크아웃제 ‘3년 연장’…기촉법 개정안 정무위 소위 통과,https://n.news.naver.com/mnews/article/020/0003533922?sid=101,3,20231128
“건설사 10곳 중 4곳 채무 상환 어려워…잠재적 부실기업”,https://n.news.naver.com/mnews/article/666/0000027099?sid=101,3,20231128
“가덕신공항 일정 늦추면 공사비 더 늘어”,https://n.news.naver.com/mnews/article/082/0001244048?sid=101,3,20231128
"'오너가 4세' 허윤홍 GS건설 사장 ""국민이 신뢰하는 회사 만들겠다""",https://n.news.naver.com/mnews/article/586/0000068523?sid=101,3,20231128
"기업 워크아웃제 3년 연장…정무위 소위, 기촉법 개정안 의결",https://n.news.naver.com/mnews/article/001/0014359660?sid=101,3,20231128
버는 돈 보다 대출이자 더 큰 건설업체 5곳 중 2곳,https://n.news.naver.com/mnews/article/005/0001655527?sid=101,3,20231128
방기선 국무조정실장 “제설장비 충분히 확보해 시민 불편 최소화해야”,https://n.news.naver.com/mnews/article/374/0000360551?sid=101,3,20231128
워크아웃 3년 더…기촉법 연장안 국회 정무위 법안소위 통과,https://n.news.naver.com/mnews/article/374/0000360549?sid=101,3,20231128
공장 터에 잡초만…미분양 산단 93%가 지방,https://n.news.naver.com/mnews/article/009/0005222035?sid=101,3,20231128
[게시판] 해외건설협회 등 해외건설 근로자 주택특별공급 업무협약,https://n.news.naver.com/mnews/article/001/0014359536?sid=101,3,20231128
"'인구소멸 위기' 도시, 재도약 위한 개발용지 확보 가능해진다",https://n.news.naver.com/mnews/article/448/0000437990?sid=101,3,20231128
"재개발·재건축서 신탁사 책임 강화된다…국토부, 표준계약서·시행규정 확정",https://n.news.naver.com/mnews/article/448/0000437982?sid=101,3,20231128
"하임랩, 데이터 기반해 주택 점검보수 새 리모델링 패러다임 제시",https://n.news.naver.com/mnews/article/009/0005221870?sid=101,3,20231128
"[오후초대석] 野 김병욱 ""1기 신도시 특별법, 확실한 노후도시 정비 가능…연내 통과 희망적""",https://n.news.naver.com/mnews/article/374/0000360536?sid=101,3,20231128
"한승구 계룡건설 회장, 충남대 명예 경영학 박사됐다",https://n.news.naver.com/mnews/article/009/0005221811?sid=101,3,20231128
"'강풍에 거푸집 붕괴' 인천 아파트 사고는 ""마무리 소홀""…공사 잠정중지",https://n.news.naver.com/mnews/article/421/0007203541?sid=102,3,20231128
300억 공사 수주대가로 군무원에 '14억' 뇌물 방산대표들 징역형,https://n.news.naver.com/mnews/article/421/0007203185?sid=102,3,20231128
'해군함대 공사수주 돕겠다' 제안에 수억 뇌물 준 업체 관계자 징역형,https://n.news.naver.com/mnews/article/003/0012236053?sid=102,3,20231128
'수사무마·승진청탁' 검경브로커 수사…관급공사 수주로 확대,https://n.news.naver.com/mnews/article/421/0007202809?sid=102,3,20231128
소규모 산단도  '입주기업체협의회' 설립 가능,https://n.news.naver.com/mnews/article/277/0005347081?sid=102,3,20231128
"매립지공사, 친환경 골프장 자격 박탈…농약 사용량 축소 신고",https://n.news.naver.com/mnews/article/001/0014358338?sid=102,3,20231128
‘개점 휴업’ 도시재생 거점시설에 혈세만 줄줄…누가 책임지나?,https://n.news.naver.com/mnews/article/021/0002607736?sid=102,3,20231128
"개발공사, 빈집·소규모 주택정비사업  가능해져",https://n.news.naver.com/mnews/article/661/0000034116?sid=102,3,20231128
"""체육고·일반고 신설 등 종합 판단 필요""",https://n.news.naver.com/mnews/article/661/0000034097?sid=102,3,20231128
수소 트램 사업 중단  요구,https://n.news.naver.com/mnews/article/661/0000034089?sid=102,3,20231128
도로 절반 깨부서져.. 사유지 도로 갈등  증가,https://n.news.naver.com/mnews/article/661/0000034083?sid=102,3,20231128
“공유재산 팔아 신청사 건립 계획 철회해야”,https://n.news.naver.com/mnews/article/056/0011611421?sid=102,3,20231128
“공유재산 팔아 신청사 건립 계획 철회해야”,https://n.news.naver.com/mnews/article/056/0011611302?sid=102,3,20231128
"광주시, 개발제한구역 내 불법행위 예방 · 단속 위한 특별점검 실시",https://n.news.naver.com/mnews/article/016/0002231251?sid=102,3,20231128
"""부울경 메가시티, 광역교통망 정부 지원 등 주민 관심 높여야 성공""",https://n.news.naver.com/mnews/article/658/0000059220?sid=102,3,20231128
GH노조 'SH 3기 신도시 사업 참여' 유감 표명...법적대응 시사,https://n.news.naver.com/mnews/article/008/0004967405?sid=102,3,20231128
"지하주차장 붕괴 검단 아파트, 보상 합의서 서명",https://n.news.naver.com/mnews/article/023/0003801796?sid=102,3,20231128
"한승구 계룡건설산업 회장, 충남대 명예경영학 박사 됐다",https://n.news.naver.com/mnews/article/656/0000071072?sid=102,3,20231128
한승구 계룡건설산업 회장 충남대 명예박사 학위받아,https://n.news.naver.com/mnews/article/029/0002839876?sid=102,3,20231128
"충남대, 한승구 계룡건설산업 회장에 명예 경영학 박사 학위 수여",https://n.news.naver.com/mnews/article/015/0004919185?sid=102,3,20231128
"인천 검단 붕괴사고, 7개월만에 봉합…""고품질 자재 쓰도록""",https://n.news.naver.com/mnews/article/422/0000631744?sid=102,3,20231128
"""800억 공사업체 바꾸는 게 말이 되나""…카카오 C레벨의  폭로전, 대체 무슨 일?",https://n.news.naver.com/mnews/article/003/0012236849?sid=105,3,20231128
"700억이상 공공SW, 대기업 참여 허용",https://n.news.naver.com/mnews/article/029/0002839916?sid=105,3,20231128
"[위기의 행정망, 해법은]〈2〉전수 조사후 노후설비 교체주기 새로 정립해야",https://n.news.naver.com/mnews/article/030/0003160833?sid=105,3,20231128
"'통풍 날개를 태양광으로' LX하우시스, 건물일체형 태양광발전시스템 개발",https://n.news.naver.com/mnews/article/030/0003160781?sid=105,3,20231128
"미래 건물, 이 굴착기가 만듭니다",https://n.news.naver.com/mnews/article/009/0005221539?sid=105,3,20231128
